"Time (s)"	"X (m/s^2)"	"Y (m/s^2)"	"Z (m/s^2)"
1.230633513E1	2.694396973E-2	1.322649536E0	9.510173492E0
1.231625712E1	7.634124756E-3	1.281934204E0	9.594298553E0
1.232617912E1	3.891906738E-3	1.307680664E0	9.670639801E0
1.233610213E1	4.819976807E-2	1.337768097E0	9.828860779E0
1.234602412E1	-1.107696533E-2	1.290316772E0	9.998458099E0
1.235594612E1	2.110610962E-2	1.248703308E0	1.014650024E1
1.236586812E1	-1.916015625E-2	1.224304047E0	1.020218445E1
1.237579012E1	-2.353106689E-1	1.251846771E0	1.001103195E1
1.238571212E1	-4.110452271E-1	1.350192261E0	9.848769379E0
1.239563512E1	-3.851490784E-1	1.356778564E0	9.966574402E0
1.240555712E1	-2.526745605E-1	1.222358093E0	1.000025436E1
1.241547912E1	-1.137634277E-1	1.156495056E0	1.001178040E1
1.242540112E1	-4.415817261E-2	1.100661163E0	1.000519409E1
1.243532312E1	3.637435913E-2	1.176403656E0	9.870174866E0
1.244524512E1	1.649569702E-1	1.188977509E0	9.803862762E0
1.245516812E1	1.866618347E-1	1.115929413E0	9.767937469E0
1.246509012E1	2.020797729E-1	1.144070892E0	9.787097626E0
1.247501212E1	3.086581421E-1	1.210382996E0	9.853260040E0
1.248493413E1	4.763095093E-1	1.179247742E0	9.844578094E0
1.249485613E1	6.149212646E-1	1.148860931E0	9.756860504E0
1.250477813E1	5.225633240E-1	1.198258209E0	9.617200928E0
1.251470013E1	2.493814087E-1	1.393152924E0	9.387578430E0
1.252462313E1	1.049317932E-1	1.563798065E0	9.258995819E0
1.253454513E1	1.239422607E-1	1.570084991E0	9.288634186E0
1.254446713E1	1.802252197E-1	1.470691681E0	9.450747070E0
1.255438912E1	2.326162720E-1	1.035995636E0	9.566606140E0
1.256431112E1	3.495231628E-1	6.430627441E-1	9.802964630E0
1.257423312E1	1.835183716E-1	5.957611084E-1	9.965526581E0
1.258415612E1	1.631607056E-2	7.140151978E-1	1.012344818E1
1.259407812E1	-8.652008057E-2	8.710386658E-1	1.030292496E1
1.260400012E1	-1.585203552E-1	9.967771912E-1	1.033675461E1
1.261392212E1	-2.237846375E-1	1.131197662E0	1.015652939E1
1.262384412E1	-1.763333130E-1	1.194216614E0	1.001013382E1
1.263376712E1	-9.610015869E-2	1.228046265E0	1.001716919E1
1.264368912E1	1.182540894E-2	1.186582489E0	9.989925842E0
1.265361112E1	1.336720276E-1	1.095571747E0	9.865833893E0
1.266353312E1	2.119592285E-1	9.919871521E-1	9.779313812E0
1.267345512E1	2.219883728E-1	9.500743103E-1	9.740245056E0
1.268337713E1	2.173480225E-1	9.372010803E-1	9.674382019E0
1.269329913E1	2.154020691E-1	9.211843872E-1	9.621541901E0
1.270322212E1	2.136058044E-1	8.749305725E-1	9.710457001E0
1.271314413E1	1.845661926E-1	8.903485107E-1	9.903256073E0
1.272306613E1	1.998344421E-1	9.078620911E-1	9.999505920E0
1.273298813E1	1.695973206E-1	9.349557495E-1	9.977651367E0
1.274291013E1	1.814227295E-1	1.035546570E0	1.004411316E1
1.275283313E1	1.365161133E-1	1.022523651E0	1.000773880E1
1.276275513E1	3.083587646E-2	9.859996033E-1	9.869576111E0
1.277267713E1	4.688250732E-1	1.099164276E0	9.981992340E0
1.278259912E1	5.098397827E-1	1.040785675E0	9.954449615E0
1.279252112E1	4.920268250E-1	9.122030640E-1	9.883347473E0
1.280244312E1	5.221142578E-1	8.282276917E-1	9.852361908E0
1.281236512E1	4.710704041E-1	7.855664063E-1	9.905501404E0
1.282228812E1	4.670288086E-1	7.846682739E-1	9.933942261E0
1.283221012E1	4.442761230E-1	7.885601807E-1	9.864037628E0
1.284213212E1	4.673281860E-1	8.765771484E-1	9.834099884E0
1.285205412E1	4.468208313E-1	9.529183960E-1	9.802665253E0
1.286197612E1	4.141886902E-1	9.482780457E-1	9.781259766E0
1.287189812E1	4.391867065E-1	1.087937622E0	9.799970856E0
1.288182112E1	4.061054993E-1	1.136586456E0	9.882149963E0
1.289174312E1	3.162922668E-1	1.058448944E0	9.907746735E0
1.290166512E1	3.547622681E-1	1.037791901E0	9.919721832E0
1.291158712E1	3.074606323E-1	9.966275024E-1	9.908046112E0
1.292150913E1	2.938389587E-1	9.726773071E-1	9.907746735E0
1.293143113E1	2.811154175E-1	9.508227539E-1	9.875563660E0
1.294135412E1	3.098556519E-1	9.469308472E-1	9.862540741E0
1.295127613E1	2.860551453E-1	9.912387085E-1	9.876761169E0
1.296119813E1	2.621049500E-1	1.015787659E0	9.853110352E0
1.297112013E1	2.228865051E-1	1.009201355E0	9.772577820E0
1.298104213E1	2.644999695E-1	9.686357117E-1	9.719138947E0
1.299096412E1	2.534230042E-1	9.672885132E-1	9.653425598E0
1.300088713E1	2.529739380E-1	9.722282410E-1	9.611063690E0
1.301080913E1	2.415975952E-1	9.755213928E-1	9.606722717E0
1.302073146E1	3.568579102E-1	1.075962524E0	9.389374695E0
1.303065346E1	4.534071350E-1	1.125210114E0	9.398954773E0
1.304057546E1	5.592370605E-1	1.194965057E0	9.585317230E0
1.305049746E1	5.860313416E-1	1.276545410E0	9.848320312E0
1.306042046E1	5.725593567E-1	1.318757629E0	1.007435028E1
1.307034246E1	5.041516113E-1	1.275497589E0	1.019320312E1
1.308026446E1	4.272116089E-1	1.180445251E0	1.012509476E1
1.309018646E1	3.659889221E-1	1.085991669E0	1.011581406E1
1.310010846E1	2.953358459E-1	1.094074860E0	1.001058289E1
1.311003046E1	2.415975952E-1	1.142424316E0	9.926008759E0
1.311995346E1	1.901046753E-1	1.099463654E0	9.998607788E0
1.312987546E1	2.052232361E-1	1.028660889E0	9.944719849E0
1.313979746E1	2.411485291E-1	9.672885132E-1	9.878258057E0
1.314971946E1	2.787203979E-1	9.442364502E-1	9.867330780E0
1.315964146E1	2.914439392E-1	9.907896423E-1	9.882599030E0
1.316956346E1	3.426374817E-1	9.846524048E-1	9.793534241E0
1.317948646E1	3.812571716E-1	9.180409241E-1	9.788594513E0
1.318940846E1	4.492158508E-1	9.877958679E-1	9.672735443E0
1.319933046E1	4.400848389E-1	1.073866882E0	9.522747345E0
1.320925246E1	3.887416077E-1	1.090632019E0	9.595196686E0
1.321917446E1	3.531156921E-1	1.176253967E0	9.686955872E0
1.322909646E1	3.135978699E-1	1.266815643E0	9.695787506E0
1.323901946E1	3.305126953E-1	1.273551636E0	9.716294861E0
1.324894146E1	3.390449524E-1	1.263223114E0	9.729467468E0
1.325886346E1	3.535647583E-1	1.172661438E0	9.749825134E0
1.326878546E1	3.417393494E-1	1.047970734E0	9.890233154E0
1.327870746E1	2.480342102E-1	1.012195129E0	1.000624191E1
1.328862946E1	9.071136475E-2	1.048120422E0	9.963730316E0
1.329855246E1	-1.585203552E-1	1.056203613E0	9.859546967E0
1.330847446E1	1.115180969E-1	1.202599182E0	9.978100433E0
1.331839646E1	1.311273193E-1	1.251547394E0	1.004980133E1
1.332831846E1	3.248245239E-2	1.222807159E0	1.002405487E1
1.333824046E1	-7.544311523E-2	1.197809143E0	9.769733734E0
1.334816246E1	2.248324585E-1	1.322649536E0	9.658215637E0
1.335808546E1	2.552192688E-1	1.375639343E0	9.657317505E0
1.336800746E1	2.365081787E-1	1.389111328E0	9.758357391E0
1.337792946E1	1.627116394E-1	1.272503815E0	9.923014984E0
1.338785146E1	7.110214233E-2	1.137484589E0	1.001971390E1
1.339777346E1	1.715432739E-1	1.095122681E0	1.001193008E1
1.340769546E1	2.447410583E-1	1.058149567E0	9.919123077E0
1.341761846E1	2.580633545E-1	1.038839722E0	9.799671478E0
1.342754046E1	2.655477905E-1	1.040037231E0	9.796378326E0
1.343746246E1	2.618055725E-1	1.095272369E0	9.829309845E0
1.344738446E1	1.755848694E-1	1.201701050E0	9.834099884E0
1.345730646E1	1.264869690E-1	1.355131989E0	9.893526306E0
1.346722846E1	1.170565796E-1	1.504221954E0	1.002121078E1
1.347715146E1	2.275268555E-2	1.517095184E0	1.006941055E1
1.348707346E1	-3.143463135E-3	1.417552185E0	1.005369324E1
1.349699546E1	-2.993774414E-4	1.368753662E0	1.001417542E1
1.350691746E1	-1.661544800E-2	1.319805450E0	9.880503387E0
1.351683946E1	5.538482666E-3	1.250050507E0	9.728868713E0
1.352676146E1	8.128097534E-2	1.218765564E0	9.560468903E0
1.353668446E1	8.696914673E-2	1.287622375E0	9.496102753E0
1.354660646E1	7.170089722E-2	1.362167358E0	9.560768280E0
1.355652846E1	1.080752563E-1	1.407073975E0	9.609267426E0
1.356645046E1	8.292755127E-2	1.460363159E0	9.721683655E0
1.357637246E1	8.891510010E-2	1.534159698E0	9.796228638E0
1.358629446E1	1.434017944E-1	1.604663086E0	9.735305328E0
1.359621746E1	1.847158813E-1	1.584604797E0	9.649234314E0
1.360613946E1	2.137554932E-1	1.498084717E0	9.579030304E0
1.361606146E1	1.645079041E-1	1.436562653E0	9.627679138E0
1.362598346E1	1.544787598E-1	1.424886932E0	9.768985291E0
1.363590546E1	1.820214844E-1	1.404229889E0	9.832602997E0
1.364582746E1	1.688488770E-1	1.387464752E0	9.785600739E0
1.365575046E1	2.005828857E-1	1.362017670E0	9.710756378E0
1.366567246E1	1.710942078E-1	1.338516541E0	9.652228088E0
1.367559446E1	1.206491089E-1	1.393751678E0	9.678573303E0
1.368551646E1	9.804611206E-2	1.438807983E0	9.777667236E0
1.369543846E1	1.089733887E-1	1.428928528E0	9.836943970E0
1.370536046E1	1.459465027E-1	1.353485413E0	9.838440857E0
1.371528346E1	2.278262329E-1	1.464105377E0	9.725276184E0
1.372520546E1	2.285746765E-1	1.464853821E0	9.741292877E0
1.373512746E1	1.860630798E-1	1.481469269E0	9.791438599E0
1.374504946E1	1.288819885E-1	1.539398804E0	9.794582062E0
1.375497146E1	8.681945801E-2	1.518143005E0	9.794731750E0
1.376489346E1	1.230441284E-1	1.476679230E0	9.822873230E0
1.377481646E1	1.459465027E-1	1.429527283E0	9.799521790E0
1.378473846E1	1.663041687E-1	1.437161407E0	9.702074432E0
1.379466046E1	1.372645569E-1	1.459315338E0	9.653724976E0
1.380458246E1	6.616241455E-2	1.510059814E0	9.687554626E0
1.381450446E1	4.685256958E-2	1.528471527E0	9.749675446E0
1.382442646E1	6.346801758E-2	1.506467285E0	9.783654785E0
1.383434946E1	3.293151855E-2	1.453028412E0	9.876461792E0
1.384427146E1	3.742218018E-2	1.439406738E0	9.909243622E0
1.385419346E1	4.565505981E-2	1.436412964E0	9.905800781E0
1.386411546E1	7.993377686E-2	1.429527283E0	9.936936035E0
1.387403746E1	1.541793823E-1	1.431922302E0	9.883796539E0
1.388395946E1	1.908531189E-1	1.442550201E0	9.746981049E0
1.389388146E1	-1.646575928E-3	1.393751678E0	9.683812408E0
1.390380446E1	-3.442840576E-3	1.413510590E0	9.743987274E0
1.391372646E1	2.534230042E-1	1.530118103E0	9.858499146E0
1.392364846E1	1.746867371E-1	1.454375610E0	9.902956696E0
1.393357046E1	1.297801208E-1	1.386117554E0	9.940977631E0
1.394349246E1	1.520837402E-1	1.432371368E0	9.954599304E0
1.395341446E1	8.517288208E-2	1.512604523E0	9.878407745E0
1.396333746E1	-6.571334839E-2	1.587299194E0	9.762848053E0
1.397325946E1	-1.375639343E-1	1.695374451E0	9.902807007E0
1.398318146E1	1.071771240E-1	1.751058655E0	1.004935226E1
1.399310346E1	1.660047913E-1	1.655856628E0	9.946815491E0
1.400302546E1	1.462458801E-1	1.485660553E0	9.820178833E0
1.401294746E1	1.609153748E-1	1.385369110E0	9.761650543E0
1.402287012E1	2.038760376E-1	1.356778564E0	9.670190735E0
1.403279212E1	2.079176331E-1	1.396745453E0	9.646539917E0
1.404271412E1	2.703378296E-1	1.508712616E0	9.675729218E0
1.405263613E1	2.426454163E-1	1.516496429E0	9.709259491E0
1.406255813E1	1.758842468E-1	1.531315613E0	9.690099335E0
1.407248013E1	1.330732727E-1	1.611099701E0	9.695787506E0
1.408240313E1	1.181044006E-1	1.668729858E0	9.778265991E0
1.409232513E1	1.841171265E-2	1.653910675E0	9.913434906E0
1.410224713E1	-1.028361511E-1	1.595382385E0	1.005668701E1
1.411216913E1	-1.115180969E-1	1.582060089E0	1.010668304E1
1.412209112E1	-6.765930176E-2	1.601220245E0	1.008857071E1
1.413201312E1	-2.215393066E-2	1.613494720E0	1.004171814E1
1.414193613E1	4.400848389E-2	1.678609314E0	1.004366409E1
1.415185812E1	2.559677124E-2	1.713486786E0	1.006327332E1
1.416178012E1	-6.286926270E-3	1.699416046E0	1.014171021E1
1.417170212E1	-2.963836670E-2	1.675316162E0	1.023541534E1
1.418162412E1	-6.930587769E-2	1.626817017E0	1.027732819E1
1.419154612E1	-1.160087585E-1	1.624871063E0	1.030142807E1
1.420146912E1	-1.685494995E-1	1.700164490E0	1.023361908E1
1.421139112E1	-1.902543640E-1	1.797761536E0	1.017389328E1
1.422131312E1	-1.871109009E-1	1.901346130E0	1.011895752E1
1.423123512E1	-1.483415222E-1	1.974094849E0	9.995015259E0
1.424115712E1	-7.993377686E-2	1.975741425E0	9.893975372E0
1.425107913E1	-6.721023560E-2	2.010918274E0	9.798473969E0
1.426100212E1	-7.499404907E-2	2.110012207E0	9.730814667E0
1.427092412E1	3.891906738E-3	2.147135010E0	9.740993500E0
1.428084613E1	1.496887207E-4	2.144739990E0	9.800120544E0
1.429076813E1	-6.301895142E-2	2.168091431E0	9.795929260E0
1.430069013E1	-4.056564331E-2	2.213147736E0	9.762398987E0
1.431061213E1	8.098159790E-2	2.320923615E0	9.782157898E0
1.432053513E1	6.840774536E-2	2.336640930E0	9.709259491E0
1.433045713E1	-8.756790161E-2	2.284698944E0	9.699230347E0
1.434037913E1	-2.776725769E-1	2.417323151E0	9.808652802E0
1.435030112E1	-2.836601257E-1	2.613115997E0	1.002151016E1
1.436022312E1	-1.787283325E-1	2.814147949E0	1.023810974E1
1.437014512E1	-2.124082947E-1	2.865640869E0	1.019604721E1
1.438006812E1	-9.610015869E-2	2.852617950E0	1.016027161E1
1.438999012E1	-8.637039185E-2	2.781515808E0	1.013272888E1
1.439991212E1	-2.600093079E-1	2.749183044E0	1.018736526E1
1.440983412E1	-2.686912537E-1	2.882406006E0	1.032762360E1
1.441975612E1	-2.498304749E-1	2.912792816E0	1.024080414E1
1.442967812E1	-1.911524963E-1	2.912792816E0	1.009740234E1
1.443960112E1	-8.397537231E-2	2.996917877E0	9.981842651E0
1.444952312E1	-2.145039368E-1	3.078348541E0	9.872869263E0
1.445944512E1	-4.836442566E-1	3.174748077E0	9.743687897E0
1.446936712E1	-5.321434021E-1	3.414998474E0	9.600435791E0
1.447928912E1	-4.516108704E-1	3.716022491E0	9.430838470E0
1.448921113E1	-8.666976929E-2	3.911216583E0	9.127868500E0
1.449913412E1	3.418890381E-1	3.865860901E0	8.896749115E0
1.450905612E1	3.601510620E-1	3.831432495E0	8.782835999E0
1.451897813E1	2.633024597E-1	3.884571991E0	8.796906738E0
1.452890013E1	1.728904724E-1	4.010909271E0	8.899144135E0
1.453882213E1	3.412902832E-2	4.210594025E0	9.011111298E0
1.454874413E1	-2.080673218E-2	4.470753021E0	8.913963318E0
1.455866713E1	-3.710783386E-1	4.672683105E0	8.493637390E0
1.456858913E1	-6.517446899E-1	5.012775879E0	8.259673920E0
1.457851113E1	-6.447093201E-1	5.334157562E0	8.268505554E0
1.458843312E1	-6.459068298E-1	5.358407135E0	8.146808624E0
1.459835512E1	-2.718347168E-1	5.288203125E0	8.126151581E0
1.460827712E1	3.487747192E-2	5.286855927E0	8.173303528E0
1.461820012E1	2.118095398E-1	5.300627289E0	8.222401428E0
1.462812212E1	1.582209778E-1	5.368286591E0	8.183632050E0
1.463804412E1	-4.505630493E-2	5.461692352E0	7.957452393E0
1.464796612E1	-2.163002014E-1	5.609435120E0	7.756270752E0
1.465788812E1	-4.834945679E-1	5.748495941E0	7.712112579E0
1.466781012E1	-5.875282288E-1	5.664221191E0	7.557633820E0
1.467773312E1	-3.324586487E-1	5.897286530E0	7.321574707E0
1.468765512E1	-1.279838562E-1	6.153254242E0	7.308551788E0
1.469757712E1	-1.242416382E-1	6.128555603E0	7.372618561E0
1.470749912E1	-1.143621826E-1	6.196514282E0	7.317533112E0
1.471742113E1	-1.110690308E-1	6.295458527E0	7.272327118E0
1.472734313E1	-1.827699280E-1	6.440656586E0	7.150929565E0
1.473726612E1	-2.249821472E-1	6.615642700E0	7.045249329E0
1.474718813E1	-1.742376709E-1	6.735992432E0	6.909930725E0
1.475711013E1	-1.426533508E-1	6.834188232E0	6.769971771E0
1.476703213E1	-2.065704346E-1	6.927294617E0	6.691385193E0
1.477695413E1	-2.712359619E-1	6.930737457E0	6.692133636E0
1.478687612E1	-2.911445618E-1	6.964118042E0	6.689139862E0
1.479679913E1	-3.263214111E-1	7.045548706E0	6.691684570E0
1.480672113E1	-3.261717224E-1	7.129973145E0	6.691385193E0
1.481664312E1	-2.183958435E-1	7.211703186E0	6.546486511E0
1.482656512E1	-2.502795410E-1	7.289691010E0	6.291716309E0
1.483648712E1	-2.366578674E-1	7.379953308E0	6.004912720E0
1.484640912E1	-1.038839722E-1	7.490722961E0	5.850433960E0
1.485633212E1	8.861572266E-2	7.630083160E0	5.758974152E0
1.486625412E1	-1.598675537E-1	7.667804718E0	5.635630646E0
1.487617612E1	-4.727169800E-1	7.718549194E0	5.664520569E0
1.488609812E1	-4.623884583E-1	7.819140015E0	5.774092712E0
1.489602012E1	-6.972500610E-1	7.859106903E0	5.764812012E0
1.490594212E1	-3.933819580E-1	7.980953522E0	5.868845673E0
1.491586512E1	-1.878593445E-1	8.039182434E0	5.764812012E0
1.492578712E1	-1.811233521E-1	8.028554535E0	5.613476715E0
1.493570912E1	-1.339714050E-1	8.037535858E0	5.548661499E0
1.494563112E1	-3.315605164E-1	8.072862396E0	5.334307251E0
1.495555313E1	-3.787124634E-1	8.155640259E0	5.231471100E0
1.496547513E1	-4.083508301E-1	8.264763336E0	5.136418762E0
1.497539812E1	-4.234693909E-1	8.340805206E0	5.050048370E0
1.498532013E1	-4.580474854E-1	8.368347931E0	4.806804199E0
1.499524213E1	-6.221063232E-1	8.361462250E0	4.574636993E0
1.500516413E1	-7.601193237E-1	8.560697937E0	4.388723602E0
1.501508613E1	-7.773335266E-1	8.484356689E0	4.341571655E0
1.502500796E1	-7.912545776E-1	8.348888397E0	4.277654572E0
1.503493096E1	-7.893086243E-1	8.478668518E0	4.159999237E0
1.504485296E1	-8.821156311E-1	8.602311401E0	4.102668457E0
1.505477496E1	-8.400531006E-1	8.718170471E0	4.049379272E0
1.506469696E1	-8.402027893E-1	8.811576233E0	4.008065186E0
1.507461896E1	-8.310717773E-1	8.839568024E0	3.943998413E0
1.508454096E1	-8.632548523E-1	8.799900513E0	3.828738098E0
1.509446396E1	-8.830137634E-1	8.809181213E0	3.648662567E0
1.510438596E1	-8.572673035E-1	8.864715729E0	3.500770111E0
1.511430796E1	-8.379574585E-1	8.930578766E0	3.360960846E0
1.512422996E1	-8.427474976E-1	9.001531219E0	3.241658936E0
1.513415196E1	-8.931925964E-1	9.024283905E0	3.261268158E0
1.514407396E1	-9.710307312E-1	9.057963867E0	3.308420105E0
1.515399696E1	-9.288185120E-1	9.085805969E0	3.254532166E0
1.516391896E1	-9.692344666E-1	9.141340485E0	3.204386444E0
1.517384096E1	-1.039588165E0	9.092092896E0	3.174448700E0
1.518376296E1	-1.031055908E0	9.107959900E0	3.171903992E0
1.519368496E1	-8.896000671E-1	9.136849823E0	3.211571503E0
1.520360696E1	-6.824308777E-1	9.176217957E0	3.253933411E0
1.521352996E1	-5.433700562E-1	9.201814728E0	3.266656952E0
1.522345196E1	-4.505630493E-1	9.203910370E0	3.285817108E0
1.523337396E1	-4.586462402E-1	9.264085236E0	3.323239288E0
1.524329596E1	-4.511618042E-1	9.255852356E0	3.355422363E0
1.525321796E1	-4.487667847E-1	9.260043640E0	3.273392944E0
1.526313996E1	-5.013075256E-1	9.293424225E0	3.078198853E0
1.527306296E1	-5.941145325E-1	9.433083801E0	2.880759430E0
1.528298496E1	-6.140231323E-1	9.376501465E0	2.701282654E0
1.529290696E1	-7.735913086E-1	9.344318390E0	2.541415100E0
1.530282896E1	-8.930429077E-1	9.360484772E0	2.523751831E0
1.531275096E1	-7.952961731E-1	9.368418274E0	2.449506226E0
1.532267296E1	-6.806346130E-1	9.379644928E0	2.376458130E0
1.533259596E1	-6.017486572E-1	9.465416565E0	2.368824005E0
1.534251796E1	-5.409750366E-1	9.375004578E0	2.413431244E0
1.535243996E1	-4.796026611E-1	9.423054657E0	2.297721863E0
1.536236196E1	-3.577560425E-1	9.547445984E0	2.130669250E0
1.537228396E1	-5.028044128E-1	9.462871857E0	1.854044495E0
1.538220596E1	-7.869136047E-1	9.502090302E0	1.492097168E0
1.539212896E1	-7.077282715E-1	9.501641235E0	1.217118988E0
1.540205096E1	-9.086105347E-1	9.682764587E0	1.027762756E0
1.541197296E1	-9.728269958E-1	9.518556061E0	8.020321655E-1
1.542189496E1	-4.272116089E-1	9.483528900E0	6.041436768E-1
1.543181696E1	-1.739382935E-1	9.586365051E0	4.927752686E-1
1.544173896E1	-1.091230774E-1	9.664203186E0	5.948629761E-1
1.545166196E1	-3.417393494E-1	9.667346649E0	1.043031006E0
1.546158396E1	-5.575904846E-1	9.686057739E0	1.545685730E0
1.547150596E1	-5.381309509E-1	9.754914551E0	1.788780212E0
1.548142796E1	-5.628295898E-1	9.668244781E0	1.747915192E0
1.549134996E1	-7.077282715E-1	9.612410889E0	1.572480011E0
1.550127196E1	-6.342311096E-1	9.645791473E0	1.355581055E0
1.551119496E1	-4.969665527E-1	9.639803925E0	1.120569763E0
1.552111696E1	-5.197192383E-1	9.580078125E0	9.014254761E-1
1.553103896E1	-5.301974487E-1	9.652078400E0	6.944059753E-1
1.554096096E1	-4.897814941E-1	9.661209412E0	5.465135193E-1
1.555088296E1	-4.471202087E-1	9.646240540E0	5.429209900E-1
1.556080496E1	-4.279600525E-1	9.686207428E0	6.047424316E-1
1.557072796E1	-4.177812195E-1	9.661808167E0	5.893244934E-1
1.558064996E1	-3.573069763E-1	9.662257233E0	6.074368286E-1
1.559057196E1	-3.671864319E-1	9.749974823E0	5.812413025E-1
1.560049396E1	-4.240681458E-1	9.688752136E0	4.701722717E-1
1.561041596E1	-5.174739075E-1	9.206455078E0	2.585124207E-1
1.562033796E1	-5.722599792E-1	9.418863373E0	-5.029541016E-2
1.563026096E1	-5.022056580E-1	9.935439148E0	-3.921844482E-1
1.564018296E1	-4.938230896E-1	9.756261749E0	-7.277865601E-1
1.565010496E1	-6.066883850E-1	9.592651978E0	-9.842033386E-1
1.566002696E1	-6.676116943E-1	9.626930695E0	-1.146615601E0
1.566994896E1	-6.993457031E-1	9.690997467E0	-1.304088135E0
1.567987096E1	-9.451345825E-1	9.699529724E0	-9.348060608E-1
1.568979396E1	-7.671546936E-1	9.597591705E0	-4.974156189E-1
1.569971596E1	-3.826043701E-1	9.551188202E0	-5.263055420E-1
1.570963796E1	-1.713935852E-1	9.610315247E0	-7.574249268E-1
1.571955996E1	-6.451583862E-2	9.646539917E0	-9.454339600E-1
1.572948196E1	-1.688488770E-1	9.687105560E0	-9.506730652E-1
1.573940396E1	-4.194277954E-1	9.678872681E0	-1.068178711E0
1.574932696E1	-6.640191650E-1	9.679321747E0	-1.312171326E0
1.575924896E1	-8.000862122E-1	9.711804199E0	-1.693428497E0
1.576917096E1	-5.783972168E-1	9.836045837E0	-1.989961853E0
1.577909296E1	-3.929328918E-1	9.804461517E0	-2.263742523E0
1.578901496E1	-5.834866333E-1	9.790839844E0	-2.433938599E0
1.579893696E1	-4.035607910E-1	9.783355408E0	-2.115700378E0
1.580885996E1	-2.971321106E-1	9.667196960E0	-1.751956787E0
1.581878196E1	-4.076023865E-1	9.596693573E0	-1.563798065E0
1.582870396E1	-2.689906311E-1	9.621541901E0	-1.414259033E0
1.583862596E1	-1.965412903E-1	9.636510773E0	-1.229842529E0
1.584854796E1	-3.016227722E-1	9.689201202E0	-1.059796143E0
1.585846996E1	-4.020639038E-1	9.760602722E0	-8.863069153E-1
1.586839296E1	-4.650828552E-1	9.768835602E0	-9.150471497E-1
1.587831496E1	-5.173242188E-1	9.758357391E0	-1.029858398E0
1.588823696E1	-5.080435181E-1	9.727970581E0	-1.109492798E0
1.589815896E1	-4.806504822E-1	9.677375793E0	-1.157692566E0
1.590808096E1	-4.456233215E-1	9.668843536E0	-1.143771515E0
1.591800296E1	-4.179309082E-1	9.674232330E0	-1.079555054E0
1.592792596E1	-3.873944092E-1	9.654174042E0	-1.031654663E0
1.593784796E1	-3.541635132E-1	9.690997467E0	-9.930349731E-1
1.594776996E1	-3.391946411E-1	9.770781555E0	-9.771679688E-1
1.595769196E1	-3.525169373E-1	9.649234314E0	-1.008602600E0
1.596761396E1	-3.161425781E-1	9.618697815E0	-1.003962250E0
1.597753596E1	-2.941383362E-1	9.683213654E0	-1.006656647E0
1.598745896E1	-3.305126953E-1	9.662556610E0	-1.036594391E0
1.599738096E1	-3.507206726E-1	9.666897583E0	-1.017134857E0
1.600730296E1	-3.644920349E-1	9.684560852E0	-9.993218994E-1
1.601722496E1	-3.685336304E-1	9.667795715E0	-1.034349060E0
1.602714721E1	-3.665876770E-1	9.664352875E0	-1.000669098E0
1.603706921E1	-3.799099731E-1	9.716145172E0	-9.235794067E-1
1.604699221E1	-3.582051086E-1	9.723928986E0	-9.268725586E-1
1.605691421E1	-3.254232788E-1	9.728868713E0	-9.623487854E-1
1.606683621E1	-3.258723450E-1	9.728120270E0	-1.020428009E0
1.607675821E1	-3.023712158E-1	9.686806183E0	-1.015937347E0
1.608668021E1	-3.218307495E-1	9.681267700E0	-9.348060608E-1
1.609660221E1	-3.661386108E-1	9.717941437E0	-8.885522461E-1
1.610652521E1	-3.608995056E-1	9.744136963E0	-9.108558655E-1
1.611644721E1	-3.544628906E-1	9.713750153E0	-9.313632202E-1
1.612636921E1	-4.026626587E-1	9.708511047E0	-9.210346985E-1
1.613629121E1	-3.980223083E-1	9.714498596E0	-8.771759033E-1
1.614621321E1	-3.734733582E-1	9.714498596E0	-8.921447754E-1
1.615613521E1	-3.505709839E-1	9.696835327E0	-9.440867615E-1
1.616605821E1	-3.409909058E-1	9.670340424E0	-9.226812744E-1
1.617598021E1	-3.439846802E-1	9.671837311E0	-8.488847351E-1
1.618590221E1	-3.294648743E-1	9.686955872E0	-7.855664063E-1
1.619582421E1	-3.320095825E-1	9.687255249E0	-7.821235657E-1
1.620574621E1	-3.146456909E-1	9.689650269E0	-7.756869507E-1
1.621566821E1	-2.941383362E-1	9.734257507E0	-7.376660156E-1
1.622559121E1	-3.059637451E-1	9.768985291E0	-7.426057434E-1
1.623551321E1	-3.215313721E-1	9.753866730E0	-7.578739929E-1
1.624543521E1	-3.481759644E-1	9.733209686E0	-7.807763672E-1
1.625535721E1	-3.662882996E-1	9.722432098E0	-8.141569519E-1
1.626527921E1	-3.582051086E-1	9.704020386E0	-8.634045410E-1
1.627520121E1	-3.350033569E-1	9.692494354E0	-8.997789001E-1
1.628512421E1	-3.457809448E-1	9.691147156E0	-9.080117798E-1
1.629504621E1	-3.656895447E-1	9.681567078E0	-8.912466431E-1
1.630496821E1	-3.269201660E-1	9.693542175E0	-8.295748901E-1
1.631489021E1	-2.969824219E-1	9.702673187E0	-7.879614258E-1
1.632481221E1	-3.537144470E-1	9.696685638E0	-7.864645386E-1
1.633473421E1	-3.794609070E-1	9.679321747E0	-8.424481201E-1
1.634465721E1	-3.719764709E-1	9.707163849E0	-8.952882385E-1
1.635457921E1	-3.900888062E-1	9.737101593E0	-9.211843872E-1
1.636450121E1	-3.890409851E-1	9.737400970E0	-9.545649719E-1
